"","FID","Lon","Lat"
"17918",228,-118.485854240197,34.2002108584473
"17919",228,-118.485855239566,34.2010548584633
"17920",228,-118.483672240053,34.2010568588214
"17921",228,-118.479306238909,34.2010598587598
"17922",228,-118.474939238213,34.2010638590251
"17923",228,-118.473996238331,34.2010648591474
"17924",228,-118.473699238103,34.2010648594689
"17925",228,-118.473627238145,34.2010648591907
"17926",228,-118.473393237474,34.2010648591209
"17927",228,-118.473420238066,34.2008928593886
"17928",228,-118.473446237899,34.20071985925
"17929",228,-118.473475237414,34.2005588594946
"17930",228,-118.474021238125,34.1979608590407
"17931",228,-118.474059237526,34.1977728587879
"17932",229,-118.481476238637,34.1891718575719
"17933",229,-118.481473238011,34.186645856973
"17934",229,-118.482210237622,34.186644857549
"17935",229,-118.482500238217,34.1866448568382
"17936",229,-118.483657238502,34.1866438574342
"17937",229,-118.48442023809,34.1866438566846
"17938",229,-118.485840239272,34.1866428574448
"17939",229,-118.49020623981,34.1866398566639
"17940",229,-118.4902072397,34.1876208567983
"17941",229,-118.490208239281,34.1884008564754
"17942",229,-118.490209239982,34.1892028573692
"17943",229,-118.490210239581,34.1902758571217
"17944",229,-118.490213239718,34.1939028571175
"17945",229,-118.487010239532,34.1939058580543
"17946",229,-118.485847239648,34.1939068573286
"17947",229,-118.483665238497,34.1939088579052
"17948",229,-118.481481238993,34.1939108577284
"17949",229,-118.481480238653,34.1924578578687
"17950",229,-118.481479238151,34.1922688582722
"17951",229,-118.481479238296,34.1919978577292
"17952",229,-118.481478238684,34.190827857934
"17953",229,-118.481477238029,34.1902838576131
"17954",229,-118.481476238637,34.1891718575719
"17955",230,-118.474060236707,34.1868678575321
"17956",230,-118.474036237157,34.1866498580707
"17957",230,-118.474268237122,34.1866498573709
"17958",230,-118.474289236608,34.1866498579715
"17959",230,-118.474926236583,34.1866488577595
"17960",230,-118.475558236745,34.1866488574314
"17961",230,-118.476490237628,34.1866488578807
"17962",230,-118.476957236945,34.1866478575248
"17963",230,-118.47742323741,34.1866478582156
"17964",230,-118.478355236968,34.1866468571123
"17965",230,-118.479289237332,34.1866468569361
"17966",230,-118.481473238011,34.186645856973
"17967",230,-118.481476238637,34.1891718575719
"17968",230,-118.481477238029,34.1902838576131
"17969",230,-118.481478238684,34.190827857934
"17970",230,-118.481479238296,34.1919978577292
"17971",230,-118.481479238151,34.1922688582722
"17972",230,-118.481480238653,34.1924578578687
"17973",230,-118.481481238993,34.1939108577284
"17974",230,-118.47929823854,34.1939118585278
"17975",230,-118.477225238027,34.1939138582349
"17976",230,-118.474932237584,34.1939158587576
"17977",230,-118.47441623701,34.1939158586988
"17978",230,-118.474303237658,34.1939158582599
"17979",230,-118.474185237791,34.1939158583851
"17980",230,-118.474119236676,34.1898218580832
"17981",230,-118.474116237479,34.189642858105
"17982",230,-118.474077236568,34.1872228573107
"17983",230,-118.474063236531,34.1869248574074
"17984",230,-118.474060236707,34.1868678575321
"17985",231,-118.466195236043,34.1902938580641
"17986",231,-118.46619423568,34.1884798580291
"17987",231,-118.46619223557,34.1866548576677
"17988",231,-118.466189235071,34.1830278577728
"17989",231,-118.466187235267,34.1804068577606
"17990",231,-118.469912235356,34.181141856978
"17991",231,-118.47327023669,34.1849808576114
"17992",231,-118.47363923703,34.1854028578593
"17993",231,-118.473813236802,34.1856028575318
"17994",231,-118.473876236445,34.1858158575607
"17995",231,-118.47395523669,34.1861458572194
"17996",231,-118.474002236672,34.186397857423
"17997",231,-118.474036237157,34.1866498580707
"17998",231,-118.474060236707,34.1868678575321
"17999",231,-118.474063236531,34.1869248574074
"18000",231,-118.474077236568,34.1872228573107
"18001",231,-118.474116237479,34.189642858105
"18002",231,-118.474119236676,34.1898218580832
"18003",231,-118.474185237791,34.1939158583851
"18004",231,-118.472909236816,34.1939168588362
"18005",231,-118.471661237263,34.1939178583576
"18006",231,-118.470565236574,34.1939188587477
"18007",231,-118.469532236381,34.193918859112
"18008",231,-118.468383236132,34.1939198588204
"18009",231,-118.466199236458,34.1939218586009
"18010",231,-118.466198235896,34.1930138588785
"18011",231,-118.466197235512,34.1921068589683
"18012",231,-118.466195236043,34.1902938580641
"18013",232,-118.466200235755,34.1957348588879
"18014",232,-118.466199236458,34.1939218586009
"18015",232,-118.468383236132,34.1939198588204
"18016",232,-118.469532236381,34.193918859112
"18017",232,-118.470565236574,34.1939188587477
"18018",232,-118.471661237263,34.1939178583576
"18019",232,-118.472909236816,34.1939168588362
"18020",232,-118.474185237791,34.1939158583851
"18021",232,-118.474217237765,34.1959308586915
"18022",232,-118.474217237146,34.1962588590647
"18023",232,-118.474201237508,34.1966388590185
"18024",232,-118.47416923717,34.1970178587728
"18025",232,-118.474122237618,34.1973968587053
"18026",232,-118.474098238,34.1975408594092
"18027",232,-118.474088237244,34.1975998584684
"18028",232,-118.474059237526,34.1977728587879
"18029",232,-118.474021238125,34.1979608590407
"18030",232,-118.473475237414,34.2005588594946
"18031",232,-118.473446237899,34.20071985925
"18032",232,-118.473420238066,34.2008928593886
"18033",232,-118.473393237474,34.2010648591209
"18034",232,-118.473341238047,34.2010648588408
"18035",232,-118.472966237608,34.2010648596094
"18036",232,-118.472416237923,34.2010658591601
"18037",232,-118.471879237876,34.2010658597885
"18038",232,-118.470572237579,34.2010658598006
"18039",232,-118.46916923763,34.2010668599318
"18040",232,-118.466205236534,34.2010678598045
"18041",232,-118.466203236264,34.1993628597686
"18042",232,-118.466203236122,34.1984558595833
"18043",232,-118.466202236703,34.1975488596459
"18044",232,-118.466200235755,34.1957348588879
"18045",233,-118.448732233132,34.193931859685
"18046",233,-118.450915233577,34.1939308596561
"18047",233,-118.452007233481,34.1939298593251
"18048",233,-118.453098234185,34.1939288600911
"18049",233,-118.45746523506,34.1939268594152
"18050",233,-118.457466234383,34.1948628597897
"18051",233,-118.457466234838,34.195286859498
"18052",233,-118.457467234895,34.1961948598439
"18053",233,-118.457468234732,34.1975548599407
"18054",233,-118.457469234782,34.1984618595858
"18055",233,-118.457470235483,34.1993808596319
"18056",233,-118.457471235469,34.2010738598093
"18057",233,-118.452785233914,34.2010768607275
"18058",233,-118.452415234779,34.2010688608483
"18059",233,-118.45228723383,34.2010748604955
"18060",233,-118.452034234057,34.2010968606675
"18061",233,-118.45184523403,34.2011228603296
"18062",233,-118.451633234065,34.2011628608301
"18063",233,-118.451517234029,34.2011958601534
"18064",233,-118.450876233667,34.2011958608571
"18065",233,-118.448770234149,34.2011968605509
"18066",233,-118.448769233915,34.199373860734
"18067",233,-118.448768233952,34.1988638607046
"18068",233,-118.448768233882,34.1984678602736
"18069",233,-118.448742233156,34.198066860792
"18070",233,-118.448734233926,34.197559860007
"18071",233,-118.448733233287,34.1951588596573
"18072",233,-118.448732233132,34.193931859685
"18073",234,-118.457466234383,34.1948628597897
"18074",234,-118.45746523506,34.1939268594152
"18075",234,-118.461832235402,34.1939238590481
"18076",234,-118.464015235687,34.1939228588132
"18077",234,-118.466199236458,34.1939218586009
"18078",234,-118.466200235755,34.1957348588879
"18079",234,-118.466202236703,34.1975488596459
"18080",234,-118.466203236122,34.1984558595833
"18081",234,-118.466203236264,34.1993628597686
"18082",234,-118.466205236534,34.2010678598045
"18083",234,-118.464619236286,34.2010688604411
"18084",234,-118.457471235469,34.2010738598093
"18085",234,-118.457470235483,34.1993808596319
"18086",234,-118.457469234782,34.1984618595858
"18087",234,-118.457468234732,34.1975548599407
"18088",234,-118.457467234895,34.1961948598439
"18089",234,-118.457466234838,34.195286859498
"18090",234,-118.457466234383,34.1948628597897
"18091",235,-118.448729233271,34.1906778596718
"18092",235,-118.450913233573,34.1906768592598
"18093",235,-118.452004232968,34.1906758589206
"18094",235,-118.453096233759,34.1906748594147
"18095",235,-118.455924234145,34.1906738590006
"18096",235,-118.457463234841,34.1906728590715
"18097",235,-118.457462234564,34.1902988589607
"18098",235,-118.458570234036,34.1902988593075
"18099",235,-118.459645235198,34.1902978587947
"18100",235,-118.460737234586,34.1902968588113
"18101",235,-118.460867234757,34.1902968585192
"18102",235,-118.461828234914,34.1902968589027
"18103",235,-118.462920235457,34.1902958590409
"18104",235,-118.464012234938,34.1902948583403
"18105",235,-118.466195236043,34.1902938580641
"18106",235,-118.466197235512,34.1921068589683
"18107",235,-118.466198235896,34.1930138588785
"18108",235,-118.466199236458,34.1939218586009
"18109",235,-118.464015235687,34.1939228588132
"18110",235,-118.461832235402,34.1939238590481
"18111",235,-118.45746523506,34.1939268594152
"18112",235,-118.453098234185,34.1939288600911
"18113",235,-118.452007233481,34.1939298593251
"18114",235,-118.450915233577,34.1939308596561
"18115",235,-118.448732233132,34.193931859685
"18116",235,-118.448731233155,34.1929508601582
"18117",235,-118.448729233271,34.1906778596718
"18118",236,-118.448727232356,34.1866658594805
"18119",236,-118.450910232759,34.186664858836
"18120",236,-118.453093233325,34.1866628586519
"18121",236,-118.455276234026,34.1866618585436
"18122",236,-118.457460234039,34.1866608585307
"18123",236,-118.461826235068,34.1866578580117
"18124",236,-118.464009235186,34.1866558582526
"18125",236,-118.465059234969,34.1866558582799
"18126",236,-118.46619223557,34.1866548576677
"18127",236,-118.46619423568,34.1884798580291
"18128",236,-118.466195236043,34.1902938580641
"18129",236,-118.464012234938,34.1902948583403
"18130",236,-118.462920235457,34.1902958590409
"18131",236,-118.461828234914,34.1902968589027
"18132",236,-118.460867234757,34.1902968585192
"18133",236,-118.460737234586,34.1902968588113
"18134",236,-118.459645235198,34.1902978587947
"18135",236,-118.458570234036,34.1902988593075
"18136",236,-118.457462234564,34.1902988589607
"18137",236,-118.457463234841,34.1906728590715
"18138",236,-118.455924234145,34.1906738590006
"18139",236,-118.453096233759,34.1906748594147
"18140",236,-118.452004232968,34.1906758589206
"18141",236,-118.450913233573,34.1906768592598
"18142",236,-118.448729233271,34.1906778596718
"18143",236,-118.448729232969,34.1896888597979
"18144",236,-118.448728232787,34.1886718591119
"18145",236,-118.448727232634,34.1876548593344
"18146",236,-118.448727232356,34.1866658594805
"18147",237,-118.439998231216,34.1939358607814
"18148",237,-118.442182232433,34.1939348605496
"18149",237,-118.443273231751,34.19393385978
"18150",237,-118.444365232399,34.1939338597242
"18151",237,-118.445457232107,34.1939328599235
"18152",237,-118.446548232528,34.1939328600719
"18153",237,-118.448732233132,34.193931859685
"18154",237,-118.448733233287,34.1951588596573
"18155",237,-118.448734233926,34.197559860007
"18156",237,-118.448742233156,34.198066860792
"18157",237,-118.448768233882,34.1984678602736
"18158",237,-118.448768233952,34.1988638607046
"18159",237,-118.448769233915,34.199373860734
"18160",237,-118.448770234149,34.2011968605509
"18161",237,-118.44770823401,34.2011978609296
"18162",237,-118.446645233561,34.2011978603788
"18163",237,-118.446249233123,34.2011978612673
"18164",237,-118.445462233114,34.2011988612841
"18165",237,-118.444372232632,34.2011988608421
"18166",237,-118.443217232791,34.2011998613512
"18167",237,-118.440003232535,34.2012018615303
"18168",237,-118.440002231664,34.1993508614339
"18169",237,-118.440001231645,34.1975638607262
"18170",237,-118.439998231216,34.1939358607814
"18171",238,-118.431270230704,34.2012028613314
"18172",238,-118.431269231071,34.199352861662
"18173",238,-118.431268231065,34.1975708614905
"18174",238,-118.431267230536,34.1957868608185
"18175",238,-118.431266230426,34.1948978612395
"18176",238,-118.431265230161,34.1943788604992
"18177",238,-118.431265230191,34.1939388607646
"18178",238,-118.432357230337,34.1939388609267
"18179",238,-118.433448230446,34.1939378604167
"18180",238,-118.434461230421,34.193937860483
"18181",238,-118.435631230651,34.1939378610495
"18182",238,-118.437815231555,34.1939368603288
"18183",238,-118.439998231216,34.1939358607814
"18184",238,-118.440001231645,34.1975638607262
"18185",238,-118.440002231664,34.1993508614339
"18186",238,-118.440003232535,34.2012018615303
"18187",238,-118.437820231752,34.2012028613846
"18188",238,-118.435587231427,34.2012038612446
"18189",238,-118.431270230704,34.2012028613314
"18190",239,-118.431263229893,34.1903108602741
"18191",239,-118.431261229393,34.1866718601889
"18192",239,-118.432570229375,34.1866718604184
"18193",239,-118.433444229585,34.1866708601362
"18194",239,-118.435627230806,34.1866708601554
"18195",239,-118.436714230444,34.1866708593875
"18196",239,-118.437805231252,34.1866698598047
"18197",239,-118.438880231449,34.1866698595633
"18198",239,-118.439994230995,34.1866698593668
"18199",239,-118.439994230941,34.1876588597437
"18200",239,-118.439995231438,34.1884938600439
"18201",239,-118.439995231241,34.1886748593952
"18202",239,-118.439996231254,34.1896928595705
"18203",239,-118.439996231319,34.1903078599694
"18204",239,-118.439996231155,34.1904748602196
"18205",239,-118.439996231223,34.1906818599674
"18206",239,-118.439997231094,34.1919568601806
"18207",239,-118.439998231224,34.1929468603661
"18208",239,-118.439998231216,34.1939358607814
"18209",239,-118.437815231555,34.1939368603288
"18210",239,-118.435631230651,34.1939378610495
"18211",239,-118.434461230421,34.193937860483
"18212",239,-118.433448230446,34.1939378604167
"18213",239,-118.432357230337,34.1939388609267
"18214",239,-118.431265230191,34.1939388607646
"18215",239,-118.431264230291,34.1930948606125
"18216",239,-118.431264229767,34.1925698610782
"18217",239,-118.431263229893,34.1903108602741
"18218",240,-118.439994230995,34.1866698593668
"18219",240,-118.442177231856,34.186668859467
"18220",240,-118.444361232022,34.1866678597708
"18221",240,-118.446543231877,34.1866668595781
"18222",240,-118.448727232356,34.1866658594805
"18223",240,-118.448727232634,34.1876548593344
"18224",240,-118.448728232787,34.1886718591119
"18225",240,-118.448729232969,34.1896888597979
"18226",240,-118.448729233271,34.1906778596718
"18227",240,-118.448731233155,34.1929508601582
"18228",240,-118.448732233132,34.193931859685
"18229",240,-118.446548232528,34.1939328600719
"18230",240,-118.445457232107,34.1939328599235
"18231",240,-118.444365232399,34.1939338597242
"18232",240,-118.443273231751,34.19393385978
"18233",240,-118.442182232433,34.1939348605496
"18234",240,-118.439998231216,34.1939358607814
"18235",240,-118.439998231224,34.1929468603661
"18236",240,-118.439997231094,34.1919568601806
"18237",240,-118.439996231223,34.1906818599674
"18238",240,-118.439996231155,34.1904748602196
"18239",240,-118.439996231319,34.1903078599694
"18240",240,-118.439996231254,34.1896928595705
"18241",240,-118.439995231241,34.1886748593952
"18242",240,-118.439995231438,34.1884938600439
"18243",240,-118.439994230941,34.1876588597437
"18244",240,-118.439994230995,34.1866698593668
"18245",241,-118.439990230649,34.180832858515
"18246",241,-118.439990230677,34.1805078590091
"18247",241,-118.448722231692,34.1805108585074
"18248",241,-118.448723232196,34.1809388580347
"18249",241,-118.448723232217,34.1816628583783
"18250",241,-118.448724232583,34.1826528587979
"18251",241,-118.448725231937,34.1836418585205
"18252",241,-118.448725232898,34.1846588592697
"18253",241,-118.448726232991,34.185675859025
"18254",241,-118.448727232356,34.1866658594805
"18255",241,-118.446543231877,34.1866668595781
"18256",241,-118.444361232022,34.1866678597708
"18257",241,-118.442177231856,34.186668859467
"18258",241,-118.439994230995,34.1866698593668
"18259",241,-118.439993231537,34.186353859942
"18260",241,-118.439993230988,34.1856798592217
"18261",241,-118.439992230906,34.1846628597846
"18262",241,-118.439992230642,34.184401859644
"18263",241,-118.439992230882,34.1836468592296
"18264",241,-118.439991230934,34.1826568591081
"18265",241,-118.439991230571,34.1821338590283
"18266",241,-118.439991231025,34.1816678587703
"18267",241,-118.439990230645,34.1812268591351
"18268",241,-118.439990230649,34.180832858515
"18269",242,-118.431257229565,34.1798808590369
"18270",242,-118.431947229461,34.1801848595834
"18271",242,-118.43262822938,34.1803928591754
"18272",242,-118.433238229631,34.1804658595041
"18273",242,-118.433873229769,34.180518859295
"18274",242,-118.435826229839,34.1805098595446
"18275",242,-118.438027230429,34.1805098589904
"18276",242,-118.439990230677,34.1805078590091
"18277",242,-118.439990230649,34.180832858515
"18278",242,-118.439990230645,34.1812268591351
"18279",242,-118.439991231025,34.1816678587703
"18280",242,-118.439991230571,34.1821338590283
"18281",242,-118.439991230934,34.1826568591081
"18282",242,-118.439992230882,34.1836468592296
"18283",242,-118.439992230642,34.184401859644
"18284",242,-118.439992230906,34.1846628597846
"18285",242,-118.439993230988,34.1856798592217
"18286",242,-118.439993231537,34.186353859942
"18287",242,-118.439994230995,34.1866698593668
"18288",242,-118.438880231449,34.1866698595633
"18289",242,-118.437805231252,34.1866698598047
"18290",242,-118.436714230444,34.1866708593875
"18291",242,-118.435627230806,34.1866708601554
"18292",242,-118.433444229585,34.1866708601362
"18293",242,-118.432570229375,34.1866718604184
"18294",242,-118.431261229393,34.1866718601889
"18295",242,-118.431261229824,34.1858818595965
"18296",242,-118.431260229134,34.1848588598272
"18297",242,-118.431259229181,34.1830448596836
"18298",242,-118.431258229271,34.1812308595675
"18299",242,-118.431257229565,34.1798808590369
"18300",243,-118.457455233051,34.1805028578894
"18301",243,-118.466187235267,34.1804068577606
"18302",243,-118.466189235071,34.1830278577728
"18303",243,-118.46619223557,34.1866548576677
"18304",243,-118.465059234969,34.1866558582799
"18305",243,-118.464009235186,34.1866558582526
"18306",243,-118.461826235068,34.1866578580117
"18307",243,-118.457460234039,34.1866608585307
"18308",243,-118.455276234026,34.1866618585436
"18309",243,-118.453093233325,34.1866628586519
"18310",243,-118.453093233426,34.185673858611
"18311",243,-118.453092233322,34.1846568586937
"18312",243,-118.453091233243,34.1836398587845
"18313",243,-118.457457234055,34.1836368585085
"18314",243,-118.457456233291,34.1826478584762
"18315",243,-118.457456234032,34.1825788582074
"18316",243,-118.457456233807,34.1816588582713
"18317",243,-118.457455233788,34.1812038584226
"18318",243,-118.457455233238,34.1807978580018
"18319",243,-118.457455233051,34.1805028578894
"18320",244,-118.448722231692,34.1805108585074
"18321",244,-118.45090623259,34.1806098587223
"18322",244,-118.453089232237,34.1804638577728
"18323",244,-118.457455233051,34.1805028578894
"18324",244,-118.457455233238,34.1807978580018
"18325",244,-118.457455233788,34.1812038584226
"18326",244,-118.457456233807,34.1816588582713
"18327",244,-118.457456234032,34.1825788582074
"18328",244,-118.457456233291,34.1826478584762
"18329",244,-118.457457234055,34.1836368585085
"18330",244,-118.453091233243,34.1836398587845
"18331",244,-118.453092233322,34.1846568586937
"18332",244,-118.453093233426,34.185673858611
"18333",244,-118.453093233325,34.1866628586519
"18334",244,-118.450910232759,34.186664858836
"18335",244,-118.448727232356,34.1866658594805
"18336",244,-118.448726232991,34.185675859025
"18337",244,-118.448725232898,34.1846588592697
"18338",244,-118.448725231937,34.1836418585205
"18339",244,-118.448724232583,34.1826528587979
"18340",244,-118.448723232217,34.1816628583783
"18341",244,-118.448723232196,34.1809388580347
"18342",244,-118.448722231692,34.1805108585074
"18343",245,-118.469912235356,34.181141856978
"18344",245,-118.466187235267,34.1804068577606
"18345",245,-118.457455233051,34.1805028578894
"18346",245,-118.453089232237,34.1804638577728
"18347",245,-118.45090623259,34.1806098587223
"18348",245,-118.448722231692,34.1805108585074
"18349",245,-118.44872223151,34.1801418583349
"18350",245,-118.448722231619,34.1793948579219
"18351",245,-118.448721232198,34.1784708583427
"18352",245,-118.448720231904,34.1775638582061
"18353",245,-118.448720231745,34.1766568579732
"18354",245,-118.448719231484,34.1757498578533
"18355",245,-118.448717230828,34.1721208574466
"18356",245,-118.450900231901,34.1721198573699
"18357",245,-118.453083232052,34.1721188575585
"18358",245,-118.454174232163,34.1721188572786
"18359",245,-118.455265232328,34.172118857073
"18360",245,-118.456465232416,34.1721178568674
"18361",245,-118.457448232831,34.1721178578021
"18362",245,-118.461814233127,34.1721148566344
"18363",245,-118.466179233928,34.1721118567605
"18364",245,-118.467200234786,34.1721118564198
"18365",245,-118.467435234449,34.1721108563719
"18366",245,-118.467549234701,34.1721108565383
"18367",245,-118.467603234969,34.1742998563632
"18368",245,-118.467625234389,34.1746288569706
"18369",245,-118.467660235019,34.1749568570785
"18370",245,-118.467720234402,34.1753428566636
"18371",245,-118.467772235229,34.1756088569761
"18372",245,-118.467849234955,34.1759318569193
"18373",245,-118.46793923525,34.1762528564843
"18374",245,-118.468043235113,34.1765708564759
"18375",245,-118.468160234576,34.1768858571232
"18376",245,-118.468290234667,34.1771968567736
"18377",245,-118.468464234865,34.1775678573769
"18378",245,-118.468623234863,34.1778698569617
"18379",245,-118.468794235573,34.1781668567636
"18380",245,-118.468882234763,34.1783078573412
"18381",245,-118.468977234921,34.1784588567402
"18382",245,-118.469173235313,34.1787458574565
"18383",245,-118.469551234956,34.1792598570948
"18384",245,-118.472928236808,34.1838448575972
"18385",245,-118.473069235906,34.1840498574708
"18386",245,-118.473202236103,34.1842588570597
"18387",245,-118.473325236946,34.1844718570061
"18388",245,-118.473440236388,34.184687857825
"18389",245,-118.473546236569,34.1849078578454
"18390",245,-118.473687237141,34.1852418575648
"18391",245,-118.473807237028,34.1855828578154
"18392",245,-118.473813236802,34.1856028575318
"18393",245,-118.47363923703,34.1854028578593
"18394",245,-118.47327023669,34.1849808576114
"18395",245,-118.469912235356,34.181141856978
"18396",246,-118.439980228999,34.1648658573371
"18397",246,-118.441020229734,34.1648648573042
"18398",246,-118.442706229384,34.164863856985
"18399",246,-118.443215230036,34.1648638568338
"18400",246,-118.444346230432,34.164862857045
"18401",246,-118.445437229732,34.164862856806
"18402",246,-118.446525230336,34.164861857088
"18403",246,-118.44753823092,34.1648608565191
"18404",246,-118.448712230221,34.1648598568906
"18405",246,-118.448712230908,34.1653628564151
"18406",246,-118.44871323139,34.1666748568102
"18407",246,-118.448714231477,34.1675818568327
"18408",246,-118.448714231571,34.1684888569704
"18409",246,-118.448715231558,34.1699148570954
"18410",246,-118.448715230765,34.1703018573692
"18411",246,-118.448716231201,34.1704388570148
"18412",246,-118.448716231552,34.1705768574741
"18413",246,-118.448832231019,34.1712088570002
"18414",246,-118.448828231344,34.1720258578103
"18415",246,-118.448717230828,34.1721208574466
"18416",246,-118.448719231484,34.1757498578533
"18417",246,-118.447364231065,34.1757498579031
"18418",246,-118.446537231299,34.1757508577877
"18419",246,-118.44435323107,34.1757518581579
"18420",246,-118.443263230619,34.1757528586659
"18421",246,-118.442171230118,34.1757528586583
"18422",246,-118.441081230813,34.1757538584284
"18423",246,-118.439987230043,34.1757548584245
"18424",246,-118.4399862296,34.1739398580225
"18425",246,-118.439985229974,34.17212685817
"18426",246,-118.439983229582,34.1703118578755
"18427",246,-118.43998322929,34.1685798577608
"18428",246,-118.439982230069,34.1683468576958
"18429",246,-118.439982229301,34.1675228572118
"18430",246,-118.439982229353,34.1666798576976
"18431",246,-118.439981229077,34.1652588571441
"18432",246,-118.439980228999,34.1648658573371
"18433",247,-118.431257229565,34.1798808590369
"18434",247,-118.431257228727,34.1794028594851
"18435",247,-118.431256228747,34.1775728589177
"18436",247,-118.432348228909,34.1775718594921
"18437",247,-118.433439228732,34.1775718590077
"18438",247,-118.434531228953,34.1775708588034
"18439",247,-118.43562222995,34.1775708584561
"18440",247,-118.436703229964,34.1775698584276
"18441",247,-118.437804230299,34.1775688583788
"18442",247,-118.438864229776,34.1775688589651
"18443",247,-118.43998823084,34.1775678583446
"18444",247,-118.439987229917,34.1766608584946
"18445",247,-118.439987230043,34.1757548584245
"18446",247,-118.441081230813,34.1757538584284
"18447",247,-118.442171230118,34.1757528586583
"18448",247,-118.443263230619,34.1757528586659
"18449",247,-118.44435323107,34.1757518581579
"18450",247,-118.446537231299,34.1757508577877
"18451",247,-118.447364231065,34.1757498579031
"18452",247,-118.448719231484,34.1757498578533
"18453",247,-118.448720231745,34.1766568579732
"18454",247,-118.448720231904,34.1775638582061
"18455",247,-118.448721232198,34.1784708583427
"18456",247,-118.448722231619,34.1793948579219
"18457",247,-118.44872223151,34.1801418583349
"18458",247,-118.448722231692,34.1805108585074
"18459",247,-118.439990230677,34.1805078590091
"18460",247,-118.438027230429,34.1805098589904
"18461",247,-118.435826229839,34.1805098595446
"18462",247,-118.433873229769,34.180518859295
"18463",247,-118.433238229631,34.1804658595041
"18464",247,-118.43262822938,34.1803928591754
"18465",247,-118.431947229461,34.1801848595834
"18466",247,-118.431257229565,34.1798808590369
"18467",248,-118.43125122852,34.1683478585119
"18468",248,-118.431250227685,34.1666838576197
"18469",248,-118.431249227829,34.1653148573835
"18470",248,-118.431249227905,34.1648708576419
"18471",248,-118.433432227902,34.1648698575735
"18472",248,-118.435615228259,34.1648678570539
"18473",248,-118.437722228555,34.164866857661
"18474",248,-118.438391228859,34.164866857496
"18475",248,-118.439980228999,34.1648658573371
"18476",248,-118.439981229077,34.1652588571441
"18477",248,-118.439982229353,34.1666798576976
"18478",248,-118.439982229301,34.1675228572118
"18479",248,-118.439982230069,34.1683468576958
"18480",248,-118.43998322929,34.1685798577608
"18481",248,-118.439983229582,34.1703118578755
"18482",248,-118.439985229974,34.17212685817
"18483",248,-118.4399862296,34.1739398580225
"18484",248,-118.439987230043,34.1757548584245
"18485",248,-118.439987229917,34.1766608584946
"18486",248,-118.43998823084,34.1775678583446
"18487",248,-118.438864229776,34.1775688589651
"18488",248,-118.437804230299,34.1775688583788
"18489",248,-118.436703229964,34.1775698584276
"18490",248,-118.43562222995,34.1775708584561
"18491",248,-118.434531228953,34.1775708588034
"18492",248,-118.433439228732,34.1775718590077
"18493",248,-118.432348228909,34.1775718594921
"18494",248,-118.431256228747,34.1775728589177
"18495",248,-118.43125522923,34.1757578590883
"18496",248,-118.43125422841,34.1739438591052
"18497",248,-118.431253228714,34.1721298582535
"18498",248,-118.431251227944,34.1703158583057
"18499",248,-118.431251227798,34.1685828581343
"18500",248,-118.43125122852,34.1683478585119
"18501",249,-118.431244227325,34.1556198566319
"18502",249,-118.43124422753,34.1555278564139
"18503",249,-118.435229228241,34.1555448566
"18504",249,-118.435490228255,34.1555458560353
"18505",249,-118.436820228031,34.1555518561259
"18506",249,-118.438759228076,34.1555598559983
"18507",249,-118.439043228516,34.1555528559986
"18508",249,-118.439326228202,34.1555378560064
"18509",249,-118.439750229011,34.1554998564295
"18510",249,-118.439975228082,34.1554698559862
"18511",249,-118.440111229042,34.1554518558402
"18512",249,-118.440370228278,34.1554088560178
"18513",249,-118.440723228172,34.155349856012
"18514",249,-118.440885228554,34.1553228557215
"18515",249,-118.441720229108,34.1551838560185
"18516",249,-118.442068229249,34.1551388559203
"18517",249,-118.442419228962,34.1551078555641
"18518",249,-118.442653228869,34.1550968558978
"18519",249,-118.44300522925,34.1550918559727
"18520",249,-118.443357228811,34.1551028555422
"18521",249,-118.443708229101,34.1551288557595
"18522",249,-118.443941229445,34.1551538557264
"18523",249,-118.444288229059,34.1552058558169
"18524",249,-118.444338229589,34.1552148560576
"18525",249,-118.44463122935,34.155271856099
"18526",249,-118.444970229294,34.1553528555166
"18527",249,-118.445303229354,34.155448856059
"18528",249,-118.445338229804,34.1554608555572
"18529",249,-118.445522229875,34.1555208558047
"18530",249,-118.445749229602,34.155605855612
"18531",249,-118.445785229786,34.1556208561261
"18532",249,-118.446032229281,34.1557208563033
"18533",249,-118.447966229847,34.1565988557798
"18534",249,-118.448251230058,34.1567178557413
"18535",249,-118.44870823,34.1568838560062
"18536",249,-118.448708229953,34.1569878557847
"18537",249,-118.448708229857,34.1570928562722
"18538",249,-118.448708229855,34.1574228557437
"18539",249,-118.448708229705,34.1576938557759
"18540",249,-118.448708229773,34.1577338561763
"18541",249,-118.448708229772,34.1578988559135
"18542",249,-118.448708229762,34.1580228563447
"18543",249,-118.448709229962,34.1594198564386
"18544",249,-118.448710229969,34.1612338564122
"18545",249,-118.448710230074,34.1621398566624
"18546",249,-118.448710230416,34.1622158564358
"18547",249,-118.448711230074,34.1630468566276
"18548",249,-118.44871123122,34.1639538567052
"18549",249,-118.448712230221,34.1648598568906
"18550",249,-118.44753823092,34.1648608565191
"18551",249,-118.446525230336,34.164861857088
"18552",249,-118.445437229732,34.164862856806
"18553",249,-118.444346230432,34.164862857045
"18554",249,-118.443215230036,34.1648638568338
"18555",249,-118.442706229384,34.164863856985
